1647820800000,41284.92000000,41556.78000000,40500.00000000,41015.46000000,12543.46104000,1647907199999,515235013.64091860,370360,6220.51761000,255561304.66937160,0
1647907200000,41015.19000000,43390.00000000,40888.00000000,42380.00000000,16261.90483000,1647993599999,690955505.03924030,486180,8101.02149000,344184261.74984390,0
1647993600000,42379.99000000,43028.90000000,41773.00000000,42892.71000000,12676.64376000,1648079999999,535859385.38109120,360257,6173.42926000,261057093.97070590,0
1648080000000,42892.71000000,44240.00000000,42612.86000000,44013.43000000,14951.23061000,1648166399999,648517809.46471400,409092,7404.43603000,321243802.84200920,0
1648166400000,44016.92000000,45104.07000000,43600.00000000,44335.95000000,15071.98467000,1648252799999,669012671.10355930,394225,8011.51522000,355700480.05302760,0
1648252800000,44335.95000000,44809.02000000,44095.76000000,44530.00000000,6791.85605000,1648339199999,301609845.08117220,202643,3534.44830000,156978646.86491390,0
1648339200000,44530.01000000,46966.42000000,44451.76000000,46842.91000000,10853.33790000,1648425599999,493266095.87289310,323389,5853.48203000,266306758.74828680,0
1648425600000,46842.91000000,48220.00000000,46669.34000000,47144.86000000,15902.36786000,1648511999999,753101648.70866160,456737,8031.80613000,380353825.75747440,0
1648512000000,47144.86000000,48117.64000000,46960.00000000,47451.90000000,11527.21716000,1648598399999,548463177.81572220,374692,5534.23796000,263350721.26821120,0
1648598400000,47446.38000000,47707.28000000,46550.46000000,47078.81000000,10271.67868000,1648684799999,484892684.16942570,363025,4999.47179000,236042879.45919100,0
1648684800000,47078.82000000,47619.99000000,45215.70000000,45517.87000000,12657.34147000,1648771199999,588991324.41486740,423904,5910.21206000,275080572.00062430,0
1648771200000,45526.79000000,46735.99000000,44222.00000000,46298.08000000,17284.28682000,1648857599999,785546449.25538610,488764,8396.57201000,381741045.80709120,0
1648857600000,46293.71000000,47231.00000000,45628.99000000,45825.73000000,10992.36297000,1648943999999,510906685.27865980,362539,5292.77731000,246063138.98972470,0
1648944000000,45825.73000000,47444.00000000,45555.50000000,46420.23000000,10065.03186000,1649030399999,467752278.33235050,334046,5165.55352000,240178724.25372450,0
1649030400000,46420.24000000,46894.38000000,45128.67000000,46594.23000000,14010.74522000,1649116799999,644595890.03333610,420400,6968.44790000,320665250.83930330,0
1649116800000,46594.22000000,47200.00000000,45365.30000000,45506.78000000,12113.05051000,1649203199999,560025173.12340400,390180,5991.87811000,277160010.93086580,0
1649203200000,45506.77000000,45525.68000000,43111.00000000,43177.71000000,17505.29946000,1649289599999,778244240.00930940,576138,8775.18784000,390150796.39146090,0
1649289600000,43177.71000000,43905.37000000,42720.01000000,43443.89000000,10915.05044000,1649375999999,474054268.60377330,380220,5183.16999000,225140373.83495300,0
1649376000000,43443.89000000,43976.00000000,42121.00000000,42264.62000000,12373.23526000,1649462399999,534890727.72787920,427326,5680.29080000,245664337.05781550,0
1649462400000,42264.63000000,42816.32000000,42127.11000000,42765.97000000,5144.53207000,1649548799999,218351098.44207800,206963,2436.26904000,103416704.62869110,0
1649548800000,42765.97000000,43426.57000000,41898.00000000,42166.66000000,6258.14738000,1649635199999,267216253.18213240,233941,3058.64794000,130649157.20636720,0
1649635200000,42166.65000000,42419.44000000,39114.34000000,39534.83000000,16832.26077000,1649721599999,688383808.42038730,517581,8084.16660000,330981801.39107230,0
1649721600000,39534.83000000,40698.78000000,39264.82000000,40081.08000000,15774.52713000,1649807999999,631082783.32222750,467354,7987.72971000,319519567.96665190,0
1649808000000,40081.08000000,41563.79000000,39591.91000000,41154.92000000,12357.44291000,1649894399999,501227614.26007900,382843,6292.06247000,255174592.34796390,0
1649894400000,41154.92000000,41496.12000000,39542.73000000,39941.64000000,10829.91168000,1649980799999,439507350.53159230,310824,5317.11027000,215903696.20880410,0
1649980800000,39941.64000000,40882.97000000,39773.18000000,40557.54000000,7070.31431000,1650067199999,284564551.75529480,230948,3558.36076000,143238474.78920010,0
1650067200000,40557.55000000,40718.88000000,40002.00000000,40386.14000000,4634.74565000,1650153599999,187139127.52146840,149846,2227.20882000,89932393.99132540,0
1650153600000,40386.13000000,40600.00000000,39558.82000000,39690.80000000,6142.29864000,1650239999999,247007207.98170920,193866,2904.86680000,116834391.53356380,0
1650240000000,39685.22000000,41100.00000000,38545.17000000,40812.11000000,16732.35892000,1650326399999,664364921.04072720,442505,8366.35662000,332419777.84346650,0
1650326400000,40814.28000000,41784.39000000,40582.41000000,41498.63000000,11727.85851000,1650412799999,482289141.24967220,324903,6016.13679000,247383592.47534560,0
1650412800000,41498.63000000,42200.37000000,40877.55000000,41367.73000000,12320.37943000,1650499199999,511480545.54569570,363858,6096.17355000,253044801.04158260,0
1650499200000,41362.79000000,42985.67000000,39791.29000000,40485.99000000,16346.13949000,1650585599999,681039523.94933730,453108,7995.15826000,333303568.99131180,0
1650585600000,40486.00000000,40799.79000000,39173.60000000,39705.86000000,15383.20316000,1650671999999,616635971.48640830,408914,7832.23023000,313904290.55417740,0
1650672000000,39705.86000000,39985.02000000,39295.54000000,39450.18000000,5213.19275000,1650758399999,206799496.26322580,196133,2392.66332000,94923370.35707030,0
1650758400000,39450.17000000,39947.00000000,38980.00000000,39459.92000000,7082.13306000,1650844799999,280240652.87224590,231556,3380.25676000,133760777.39670810,0
1650844800000,39459.91000000,40617.44000000,38200.00000000,40428.05000000,17649.18560000,1650931199999,692230016.24110660,493156,8975.12685000,352096119.80984630,0
1650931200000,40428.05000000,40788.00000000,37700.02000000,38110.01000000,17554.35016000,1651017599999,689528883.26995340,470317,8407.79194000,330293984.16728080,0
1651017600000,38110.01000000,39477.82000000,37879.83000000,39236.56000000,15317.35235000,1651103999999,595148139.65349750,427545,7648.34785000,297175436.50215830,0
1651104000000,39236.56000000,40373.09000000,38881.85000000,39744.52000000,16075.07265000,1651190399999,637558261.04185410,464583,7844.31288000,311171536.05774040,0
1651190400000,39744.53000000,39920.17000000,38130.01000000,38591.91000000,14960.87631000,1651276799999,583181012.26653640,403329,7285.54204000,284144349.49105420,0
1651276800000,38591.92000000,38786.00000000,37588.00000000,37637.59000000,8572.49221000,1651363199999,328793905.93569880,253448,4048.06234000,155259777.09278640,0
1651363200000,37637.60000000,38673.46000000,37400.68000000,38468.45000000,10553.14149000,1651449599999,401912553.53210570,313409,5057.20201000,192617336.67597140,0
1651449600000,38468.46000000,39176.09000000,38055.00000000,38515.02000000,14744.15159000,1651535999999,570181186.42732510,391051,7728.47401000,298863060.89583750,0
1651536000000,38515.02000000,38646.96000000,37520.00000000,37725.64000000,10984.03044000,1651622399999,419208197.91305170,300129,5835.17199000,222761620.97703540,0
1651622400000,37725.64000000,40040.81000000,37662.31000000,39682.40000000,17195.51531000,1651708799999,670629121.70906550,434521,9025.00300000,351910212.24931390,0
1651708800000,39682.40000000,39835.73000000,35570.46000000,36547.68000000,24768.24068000,1651795199999,929574965.36380200,564150,12039.39703000,451961742.66852160,0
1651795200000,36547.68000000,36663.53000000,35255.00000000,36008.04000000,20936.46319000,1651881599999,754423295.00964720,462536,10714.65211000,386166734.58317330,0
1651881600000,36008.03000000,36130.43000000,34777.00000000,35463.86000000,10276.36290000,1651967999999,366387310.82177700,260442,5094.07301000,181757223.97121210,0
1651968000000,35467.14000000,35499.76000000,33700.00000000,34028.35000000,18001.83117000,1652054399999,621181260.37981360,437456,8667.69537000,299183494.59671840,0
1652054400000,34028.35000000,34231.19000000,30020.00000000,30077.33000000,40029.39903300,1652140799999,1291347351.18772244,860107,19334.37362800,624168374.74465687,0
1652140800000,30075.82000000,32644.92000000,29725.56000000,31003.44000000,40554.16434300,1652227199999,1270660899.60058661,852570,19473.23007000,610366262.61937000,0
1652227200000,31008.03000000,32148.81000000,27660.00000000,28953.78000000,54276.03884700,1652313599999,1652800113.39042872,1208181,26541.56570200,809632037.67900408,0
1652313600000,28953.31000000,30120.80000000,24500.00000000,28941.53000000,72293.74435100,1652399999999,2012016136.38412234,1604811,35352.08253600,984712680.87520895,0
1652400000000,28941.53000000,30996.90000000,28672.27000000,29232.08000000,34318.88765000,1652486399999,1034957936.23619630,760102,17155.20892000,517385150.96383670,0
1652486400000,29232.08000000,30298.99000000,28582.00000000,30048.78000000,21229.46742000,1652572799999,622604791.27180810,549458,10611.80087000,311294568.01857890,0
1652572800000,30046.02000000,31422.95000000,29436.07000000,31295.95000000,19750.68853000,1652659199999,597572974.85395900,474076,10210.95343000,309150367.79353790,0
1652659200000,31287.55000000,31291.34000000,29055.54000000,29832.78000000,33285.40594000,1652745599999,993659984.62822660,630529,16366.17546000,488562075.95718660,0
1652745600000,29835.58000000,30741.54000000,29421.83000000,30413.25000000,22753.43625000,1652831999999,687478605.54480930,467986,11207.65661000,338686659.47535770,0
1652832000000,30410.19000000,30671.42000000,28614.86000000,28678.63000000,26077.31822000,1652918399999,767951020.41033230,542343,12603.52196000,371179620.66862840,0
1652918400000,28678.62000000,30506.00000000,28651.16000000,30286.25000000,27204.54788000,1653004799999,806161266.83293930,548233,14235.39673000,421946349.76863440,0
1653004800000,30286.25000000,30736.46000000,28700.00000000,29165.58000000,26123.52812000,1653091199999,775295471.35134140,566138,12621.20541000,374789121.76291130,0
1653091200000,29165.57000000,29614.99000000,28911.24000000,29405.07000000,9897.01905000,1653177599999,290184428.82557830,237810,4783.86099000,140276291.47620390,0
1653177600000,29405.06000000,30454.81000000,29219.70000000,30260.96000000,16007.90166000,1653263999999,478752986.62741600,376444,8040.47097000,240579007.99597340,0
1653264000000,30260.96000000,30634.00000000,28843.00000000,29079.28000000,26084.73698000,1653350399999,780752294.62610400,592512,12317.42027000,368912531.83376860,0
1653350400000,29079.28000000,29832.82000000,28643.94000000,29628.94000000,19479.58750000,1653436799999,569636843.15676070,385847,9889.94016000,289275284.23574720,0
1653436800000,29628.94000000,30188.00000000,29299.00000000,29517.72000000,22249.05749000,1653523199999,661505592.23113700,436166,10973.42712000,326235340.62357610,0
1653523200000,29517.73000000,29857.18000000,28000.00000000,29167.98000000,35248.29553000,1653609599999,1028252969.14962270,610477,16698.74108000,487269202.72445040,0
1653609600000,29167.98000000,29361.90000000,28252.00000000,28597.97000000,33781.02249000,1653695999999,974879988.38617970,597883,16673.34188000,481191472.58406330,0
1653696000000,28597.97000000,29222.00000000,28494.83000000,29000.00000000,11558.11919000,1653782399999,333514410.59897890,247894,5804.58615000,167496389.37807040,0
1653782400000,29000.01000000,29560.00000000,28810.81000000,29432.60000000,10370.57354000,1653868799999,302497742.08552860,231833,5244.11401000,152985003.46293020,0
1653868800000,29435.79000000,32184.87000000,29279.21000000,31710.40000000,31211.52713000,1653955199999,959061273.03123150,555901,15975.88625000,490925508.08717040,0
1653955200000,31710.40000000,32378.34000000,31198.09000000,31775.49000000,23187.84230000,1654041599999,735346419.25738670,503969,11267.12736000,357328478.63665950,0
1654041600000,31777.38000000,31959.00000000,29302.93000000,29776.67000000,34379.14699000,1654127999999,1055939486.07211980,608722,16247.63315000,499349319.16298850,0
1654128000000,29777.60000000,30667.99000000,29564.05000000,30425.79000000,24531.54433000,1654214399999,736501831.19486830,485702,12242.14912000,367615159.43155980,0
1654214400000,30425.79000000,30669.01000000,29242.10000000,29667.32000000,20262.28592000,1654300799999,604834264.80938500,434817,10028.17790000,299372716.48521160,0
1654300800000,29667.32000000,29951.00000000,29450.00000000,29840.50000000,8586.70993000,1654387199999,254845076.20440550,215989,4373.56934000,129824889.21544130,0
1654387200000,29840.51000000,30155.00000000,29506.89000000,29894.46000000,9487.35865000,1654473599999,283142014.72401670,234484,4786.92683000,142886687.59696760,0
1654473600000,29894.47000000,31740.00000000,29863.91000000,31345.26000000,25574.07275000,1654559999999,798058666.76171770,517602,13024.99328000,406330106.49301110,0
1654560000000,31345.25000000,31554.80000000,29200.00000000,31108.43000000,37979.14921000,1654646399999,1147200862.96317750,823421,18982.38994000,573572802.21326840,0
1654646400000,31108.44000000,31300.63000000,29824.95000000,30178.15000000,27719.07202000,1654732799999,843701801.33632020,615231,13701.64922000,417049031.91799960,0
1654732800000,30178.16000000,30680.09000000,29921.89000000,30082.56000000,18144.44152000,1654819199999,548282883.28958070,405597,8966.38922000,270987560.86803750,0
1654819200000,30085.46000000,30342.00000000,28810.83000000,29062.66000000,29984.43496000,1654905599999,885675014.46897660,626212,14657.69522000,433067737.31987980,0
1654905600000,29062.66000000,29408.64000000,28075.00000000,28393.25000000,24370.77011000,1654991999999,698900163.46366070,501323,11755.36794000,337165913.86006290,0
1654992000000,28393.25000000,28512.18000000,26531.00000000,26546.48000000,36989.01710000,1655078399999,1018996897.27624480,739992,18198.32124000,501421492.53645810,0
1655078400000,26543.54000000,26863.08000000,21900.27000000,22449.81000000,92969.47993700,1655164799999,2269466263.96407357,1772064,44794.75947600,1094610561.70158490,0
1655164800000,22449.82000000,23317.90000000,20813.00000000,22102.82000000,70176.59215400,1655251199999,1552562344.86810590,1390950,35280.39935100,781049465.72974672,0
1655251200000,22114.23000000,22780.00000000,20072.00000000,22555.88000000,76405.39868700,1655337599999,1618901284.86698639,1641687,37990.45613000,806342131.11973300,0
1655337600000,22555.87000000,22973.42000000,20205.81000000,20373.05000000,50139.68598000,1655423999999,1072738281.03992100,942171,25724.88205000,550862673.52993540,0
1655424000000,20373.05000000,21327.80000000,20220.00000000,20443.84000000,38446.51908000,1655510399999,796240166.11953610,749868,19427.29212000,402490667.07883060,0
1655510400000,20443.85000000,20748.25000000,17588.88000000,18942.69000000,64474.96108200,1655596799999,1223739897.29645856,1180834,31759.52694900,603222782.08568340,0
1655596800000,18942.68000000,20786.43000000,17915.00000000,20545.40000000,57055.15737000,1655683199999,1105614770.45491420,1063864,29519.23277000,572572712.52680610,0
1655683200000,20544.28000000,21044.25000000,19613.02000000,20548.97000000,45607.05591000,1655769599999,927337691.25943680,909644,23293.27877000,473760326.74305960,0
1655769600000,20548.17000000,21700.00000000,20331.13000000,20702.37000000,42728.30265000,1655855999999,900024777.33635510,812397,21678.57341000,456780578.11360270,0
1655856000000,20700.50000000,20873.00000000,19752.43000000,19966.73000000,42654.00864000,1655942399999,865357867.89694150,754522,20622.23929000,418474048.01043130,0
1655942400000,19966.73000000,21212.10000000,19866.40000000,21090.01000000,34351.06993000,1656028799999,706511579.94168800,636040,17617.65669000,362359919.05525790,0
1656028800000,21090.00000000,21541.26000000,20715.59000000,21219.01000000,35856.91448000,1656115199999,756519746.24079480,648086,18481.30181000,389939671.01803390,0
1656115200000,21219.02000000,21596.10000000,20899.67000000,21476.51000000,20839.68483000,1656201599999,442988770.56172620,441035,10304.54640000,219052281.26003510,0
1656201600000,21473.73000000,21873.68000000,20943.67000000,21026.76000000,20686.54742000,1656287999999,441955712.13267940,410559,10064.03458000,215066751.20215130,0
1656288000000,21026.76000000,21525.00000000,20480.58000000,20721.63000000,25597.06040000,1656374399999,537243428.84822480,485211,12547.63332000,263505546.37249260,0
1656374400000,20721.63000000,21191.07000000,20177.22000000,20256.79000000,26598.07438000,1656460799999,550594347.78211450,483736,12953.93172000,268284399.85137590,0
1656460800000,20256.79000000,20407.61000000,19820.01000000,20099.00000000,28385.31846000,1656547199999,570773250.23971800,568428,13933.66665000,280202908.03636960,0
1656547200000,20099.01000000,20143.06000000,18592.75000000,19918.05000000,40309.20733000,1656633599999,776381279.77982020,716790,20047.88164000,386246332.99719750,0
1656633600000,19918.32000000,20875.99000000,18951.58000000,19251.99000000,46048.09021000,1656719999999,903733242.50632510,790124,23002.33651000,451585603.10922870,0
1656720000000,19256.14000000,19460.30000000,18960.00000000,19227.03000000,21120.59335000,1656806399999,405860569.98669520,361722,10483.86565000,201462542.05971620,0
1656806400000,19227.04000000,19644.81000000,18759.89000000,19292.08000000,24619.32417000,1656892799999,471985878.81817420,392609,12293.56273000,235746436.25653590,0
1656892800000,19292.09000000,20328.73000000,19028.00000000,20213.96000000,32428.21788000,1656979199999,637964427.53409860,500765,16401.69694000,322694053.05503380,0
1656979200000,20213.52000000,20726.46000000,19275.47000000,20154.01000000,40502.06810000,1657065599999,808628205.71832070,620095,20289.59440000,405143017.08886510,0
